,comid,sitelabel,nhdlabel,comidlabel,lat,lon,reachcode,WsAreaSqKm,CatAreaSqKm,ElevWs,ElevCat,CatPctFull,WsPctFull,PctAg2006Slp10Cat,PctAg2006Slp10Ws,PctAg2006Slp20Cat,PctAg2006Slp20Ws,CBNFCat,CBNFWs,FertCat,FertWs,ManureCat,ManureWs,PctUSGACat,PctSSACat,PctSACat,PctCRACat,PctSCRACat,PctIMRACat,PctORCat,PctUSGAWs,PctSSAWs,PctSAWs,PctCRAWs,PctSCRAWs,PctIMRAWs,PctORWs,BFICat,BFIWs,CoalMineDensCat,CoalMineDensWs,DamDensCat,DamNIDStorCat,DamNrmStorCat,DamDensWs,DamNIDStorWs,DamNrmStorWs,Na2OCat,Na2OWs,Al2O3Cat,Al2O3Ws,CaOCat,CaOWs,Fe2O3Cat,Fe2O3Ws,SiO2Cat,SiO2Ws,MgOCat,MgOWs,SCat,SWs,P2O5Cat,P2O5Ws,K2OCat,K2OWs,NCat,NWs,HydrlCondCat,HydrlCondWs,PctImp2006Cat,PctImp2006Ws,PctImp2008Cat,PctImp2008Ws,PctImp2011Cat,PctImp2011Ws,PctImp2001Cat,PctImp2001Ws,PctImp2013Cat,PctImp2013Ws,PctImp2019Cat,PctImp2019Ws,PctImp2016Cat,PctImp2016Ws,PctImp2004Cat,PctImp2004Ws,CatAreaSqKmRp100,WsAreaSqKmRp100,CatPctFullRp100,WsPctFullRp100,PctImp2008CatRp100,PctImp2008WsRp100,PctImp2019CatRp100,PctImp2019WsRp100,PctImp2006CatRp100,PctImp2006WsRp100,PctImp2011CatRp100,PctImp2011WsRp100,PctImp2001CatRp100,PctImp2001WsRp100,PctImp2004CatRp100,PctImp2004WsRp100,PctImp2013CatRp100,PctImp2013WsRp100,PctImp2016CatRp100,PctImp2016WsRp100,AgKffactCat,AgKffactWs,KffactCat,KffactWs,PctCarbResidCat,PctNonCarbResidCat,PctAlkIntruVolCat,PctSilicicCat,PctExtruVolCat,PctColluvSedCat,PctGlacTilClayCat,PctGlacTilLoamCat,PctGlacTilCrsCat,PctGlacLakeCrsCat,PctGlacLakeFineCat,PctHydricCat,PctEolCrsCat,PctEolFineCat,PctSalLakeCat,PctAlluvCoastCat,PctCoastCrsCat,PctWaterCat,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs,MineDensCat,MineDensWs,MineDensCatRp100,MineDensWsRp100,NABD_DensCat,NABD_NIDStorCat,NABD_NrmStorCat,NABD_DensWs,NABD_NIDStorWs,NABD_NrmStorWs,SN_2008Cat,SN_2008Ws,NO3_2008Cat,NO3_2008Ws,InorgNWetDep_2008Cat,InorgNWetDep_2008Ws,NH4_2008Cat,NH4_2008Ws,PctOw2001Cat,PctIce2001Cat,PctUrbOp2001Cat,PctUrbLo2001Cat,PctUrbMd2001Cat,PctUrbHi2001Cat,PctBl2001Cat,PctDecid2001Cat,PctConif2001Cat,PctMxFst2001Cat,PctShrb2001Cat,PctGrs2001Cat,PctHay2001Cat,PctCrop2001Cat,PctWdWet2001Cat,PctHbWet2001Cat,PctOw2001Ws,PctIce2001Ws,PctUrbOp2001Ws,PctUrbLo2001Ws,PctUrbMd2001Ws,PctUrbHi2001Ws,PctBl2001Ws,PctDecid2001Ws,PctConif2001Ws,PctMxFst2001Ws,PctShrb2001Ws,PctGrs2001Ws,PctHay2001Ws,PctCrop2001Ws,PctWdWet2001Ws,PctHbWet2001Ws,PctOw2001CatRp100,PctIce2001CatRp100,PctUrbOp2001CatRp100,PctUrbLo2001CatRp100,PctUrbMd2001CatRp100,PctUrbHi2001CatRp100,PctBl2001CatRp100,PctDecid2001CatRp100,PctConif2001CatRp100,PctMxFst2001CatRp100,PctShrb2001CatRp100,PctGrs2001CatRp100,PctHay2001CatRp100,PctCrop2001CatRp100,PctWdWet2001CatRp100,PctHbWet2001CatRp100,PctOw2001WsRp100,PctIce2001WsRp100,PctUrbOp2001WsRp100,PctUrbLo2001WsRp100,PctUrbMd2001WsRp100,PctUrbHi2001WsRp100,PctBl2001WsRp100,PctDecid2001WsRp100,PctConif2001WsRp100,PctMxFst2001WsRp100,PctShrb2001WsRp100,PctGrs2001WsRp100,PctHay2001WsRp100,PctCrop2001WsRp100,PctWdWet2001WsRp100,PctHbWet2001WsRp100,PctOw2004Cat,PctIce2004Cat,PctUrbOp2004Cat,PctUrbLo2004Cat,PctUrbMd2004Cat,PctUrbHi2004Cat,PctBl2004Cat,PctDecid2004Cat,PctConif2004Cat,PctMxFst2004Cat,PctShrb2004Cat,PctGrs2004Cat,PctHay2004Cat,PctCrop2004Cat,PctWdWet2004Cat,PctHbWet2004Cat,PctOw2004Ws,PctIce2004Ws,PctUrbOp2004Ws,PctUrbLo2004Ws,PctUrbMd2004Ws,PctUrbHi2004Ws,PctBl2004Ws,PctDecid2004Ws,PctConif2004Ws,PctMxFst2004Ws,PctShrb2004Ws,PctGrs2004Ws,PctHay2004Ws,PctCrop2004Ws,PctWdWet2004Ws,PctHbWet2004Ws,PctOw2004CatRp100,PctIce2004CatRp100,PctUrbOp2004CatRp100,PctUrbLo2004CatRp100,PctUrbMd2004CatRp100,PctUrbHi2004CatRp100,PctBl2004CatRp100,PctDecid2004CatRp100,PctConif2004CatRp100,PctMxFst2004CatRp100,PctShrb2004CatRp100,PctGrs2004CatRp100,PctHay2004CatRp100,PctCrop2004CatRp100,PctWdWet2004CatRp100,PctHbWet2004CatRp100,PctOw2004WsRp100,PctIce2004WsRp100,PctUrbOp2004WsRp100,PctUrbLo2004WsRp100,PctUrbMd2004WsRp100,PctUrbHi2004WsRp100,PctBl2004WsRp100,PctDecid2004WsRp100,PctConif2004WsRp100,PctMxFst2004WsRp100,PctShrb2004WsRp100,PctGrs2004WsRp100,PctHay2004WsRp100,PctCrop2004WsRp100,PctWdWet2004WsRp100,PctHbWet2004WsRp100,PctOw2006Cat,PctIce2006Cat,PctUrbOp2006Cat,PctUrbLo2006Cat,PctUrbMd2006Cat,PctUrbHi2006Cat,PctBl2006Cat,PctDecid2006Cat,PctConif2006Cat,PctMxFst2006Cat,PctShrb2006Cat,PctGrs2006Cat,PctHay2006Cat,PctCrop2006Cat,PctWdWet2006Cat,PctHbWet2006Cat,PctOw2006Ws,PctIce2006Ws,PctUrbOp2006Ws,PctUrbLo2006Ws,PctUrbMd2006Ws,PctUrbHi2006Ws,PctBl2006Ws,PctDecid2006Ws,PctConif2006Ws,PctMxFst2006Ws,PctShrb2006Ws,PctGrs2006Ws,PctHay2006Ws,PctCrop2006Ws,PctWdWet2006Ws,PctHbWet2006Ws,PctOw2006CatRp100,PctIce2006CatRp100,PctUrbOp2006CatRp100,PctUrbLo2006CatRp100,PctUrbMd2006CatRp100,PctUrbHi2006CatRp100,PctBl2006CatRp100,PctDecid2006CatRp100,PctConif2006CatRp100,PctMxFst2006CatRp100,PctShrb2006CatRp100,PctGrs2006CatRp100,PctHay2006CatRp100,PctCrop2006CatRp100,PctWdWet2006CatRp100,PctHbWet2006CatRp100,PctOw2006WsRp100,PctIce2006WsRp100,PctUrbOp2006WsRp100,PctUrbLo2006WsRp100,PctUrbMd2006WsRp100,PctUrbHi2006WsRp100,PctBl2006WsRp100,PctDecid2006WsRp100,PctConif2006WsRp100,PctMxFst2006WsRp100,PctShrb2006WsRp100,PctGrs2006WsRp100,PctHay2006WsRp100,PctCrop2006WsRp100,PctWdWet2006WsRp100,PctHbWet2006WsRp100,PctOw2008Cat,PctIce2008Cat,PctUrbOp2008Cat,PctUrbLo2008Cat,PctUrbMd2008Cat,PctUrbHi2008Cat,PctBl2008Cat,PctDecid2008Cat,PctConif2008Cat,PctMxFst2008Cat,PctShrb2008Cat,PctGrs2008Cat,PctHay2008Cat,PctCrop2008Cat,PctWdWet2008Cat,PctHbWet2008Cat,PctOw2008Ws,PctIce2008Ws,PctUrbOp2008Ws,PctUrbLo2008Ws,PctUrbMd2008Ws,PctUrbHi2008Ws,PctBl2008Ws,PctDecid2008Ws,PctConif2008Ws,PctMxFst2008Ws,PctShrb2008Ws,PctGrs2008Ws,PctHay2008Ws,PctCrop2008Ws,PctWdWet2008Ws,PctHbWet2008Ws,PctOw2008CatRp100,PctIce2008CatRp100,PctUrbOp2008CatRp100,PctUrbLo2008CatRp100,PctUrbMd2008CatRp100,PctUrbHi2008CatRp100,PctBl2008CatRp100,PctDecid2008CatRp100,PctConif2008CatRp100,PctMxFst2008CatRp100,PctShrb2008CatRp100,PctGrs2008CatRp100,PctHay2008CatRp100,PctCrop2008CatRp100,PctWdWet2008CatRp100,PctHbWet2008CatRp100,PctOw2008WsRp100,PctIce2008WsRp100,PctUrbOp2008WsRp100,PctUrbLo2008WsRp100,PctUrbMd2008WsRp100,PctUrbHi2008WsRp100,PctBl2008WsRp100,PctDecid2008WsRp100,PctConif2008WsRp100,PctMxFst2008WsRp100,PctShrb2008WsRp100,PctGrs2008WsRp100,PctHay2008WsRp100,PctCrop2008WsRp100,PctWdWet2008WsRp100,PctHbWet2008WsRp100,PctOw2011Cat,PctIce2011Cat,PctUrbOp2011Cat,PctUrbLo2011Cat,PctUrbMd2011Cat,PctUrbHi2011Cat,PctBl2011Cat,PctDecid2011Cat,PctConif2011Cat,PctMxFst2011Cat,PctShrb2011Cat,PctGrs2011Cat,PctHay2011Cat,PctCrop2011Cat,PctWdWet2011Cat,PctHbWet2011Cat,PctOw2011Ws,PctIce2011Ws,PctUrbOp2011Ws,PctUrbLo2011Ws,PctUrbMd2011Ws,PctUrbHi2011Ws,PctBl2011Ws,PctDecid2011Ws,PctConif2011Ws,PctMxFst2011Ws,PctShrb2011Ws,PctGrs2011Ws,PctHay2011Ws,PctCrop2011Ws,PctWdWet2011Ws,PctHbWet2011Ws,PctOw2011CatRp100,PctIce2011CatRp100,PctUrbOp2011CatRp100,PctUrbLo2011CatRp100,PctUrbMd2011CatRp100,PctUrbHi2011CatRp100,PctBl2011CatRp100,PctDecid2011CatRp100,PctConif2011CatRp100,PctMxFst2011CatRp100,PctShrb2011CatRp100,PctGrs2011CatRp100,PctHay2011CatRp100,PctCrop2011CatRp100,PctWdWet2011CatRp100,PctHbWet2011CatRp100,PctOw2011WsRp100,PctIce2011WsRp100,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctBl2011WsRp100,PctDecid2011WsRp100,PctConif2011WsRp100,PctMxFst2011WsRp100,PctShrb2011WsRp100,PctGrs2011WsRp100,PctHay2011WsRp100,PctCrop2011WsRp100,PctWdWet2011WsRp100,PctHbWet2011WsRp100,PctOw2013Cat,PctIce2013Cat,PctUrbOp2013Cat,PctUrbLo2013Cat,PctUrbMd2013Cat,PctUrbHi2013Cat,PctBl2013Cat,PctDecid2013Cat,PctConif2013Cat,PctMxFst2013Cat,PctShrb2013Cat,PctGrs2013Cat,PctHay2013Cat,PctCrop2013Cat,PctWdWet2013Cat,PctHbWet2013Cat,PctOw2013Ws,PctIce2013Ws,PctUrbOp2013Ws,PctUrbLo2013Ws,PctUrbMd2013Ws,PctUrbHi2013Ws,PctBl2013Ws,PctDecid2013Ws,PctConif2013Ws,PctMxFst2013Ws,PctShrb2013Ws,PctGrs2013Ws,PctHay2013Ws,PctCrop2013Ws,PctWdWet2013Ws,PctHbWet2013Ws,PctOw2013CatRp100,PctIce2013CatRp100,PctUrbOp2013CatRp100,PctUrbLo2013CatRp100,PctUrbMd2013CatRp100,PctUrbHi2013CatRp100,PctBl2013CatRp100,PctDecid2013CatRp100,PctConif2013CatRp100,PctMxFst2013CatRp100,PctShrb2013CatRp100,PctGrs2013CatRp100,PctHay2013CatRp100,PctCrop2013CatRp100,PctWdWet2013CatRp100,PctHbWet2013CatRp100,PctOw2013WsRp100,PctIce2013WsRp100,PctUrbOp2013WsRp100,PctUrbLo2013WsRp100,PctUrbMd2013WsRp100,PctUrbHi2013WsRp100,PctBl2013WsRp100,PctDecid2013WsRp100,PctConif2013WsRp100,PctMxFst2013WsRp100,PctShrb2013WsRp100,PctGrs2013WsRp100,PctHay2013WsRp100,PctCrop2013WsRp100,PctWdWet2013WsRp100,PctHbWet2013WsRp100,PctOw2016Cat,PctIce2016Cat,PctUrbOp2016Cat,PctUrbLo2016Cat,PctUrbMd2016Cat,PctUrbHi2016Cat,PctBl2016Cat,PctDecid2016Cat,PctConif2016Cat,PctMxFst2016Cat,PctShrb2016Cat,PctGrs2016Cat,PctHay2016Cat,PctCrop2016Cat,PctWdWet2016Cat,PctHbWet2016Cat,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,PctOw2016CatRp100,PctIce2016CatRp100,PctUrbOp2016CatRp100,PctUrbLo2016CatRp100,PctUrbMd2016CatRp100,PctUrbHi2016CatRp100,PctBl2016CatRp100,PctDecid2016CatRp100,PctConif2016CatRp100,PctMxFst2016CatRp100,PctShrb2016CatRp100,PctGrs2016CatRp100,PctHay2016CatRp100,PctCrop2016CatRp100,PctWdWet2016CatRp100,PctHbWet2016CatRp100,PctOw2016WsRp100,PctIce2016WsRp100,PctUrbOp2016WsRp100,PctUrbLo2016WsRp100,PctUrbMd2016WsRp100,PctUrbHi2016WsRp100,PctBl2016WsRp100,PctDecid2016WsRp100,PctConif2016WsRp100,PctMxFst2016WsRp100,PctShrb2016WsRp100,PctGrs2016WsRp100,PctHay2016WsRp100,PctCrop2016WsRp100,PctWdWet2016WsRp100,PctHbWet2016WsRp100,PctOw2019Cat,PctIce2019Cat,PctUrbOp2019Cat,PctUrbLo2019Cat,PctUrbMd2019Cat,PctUrbHi2019Cat,PctBl2019Cat,PctDecid2019Cat,PctConif2019Cat,PctMxFst2019Cat,PctShrb2019Cat,PctGrs2019Cat,PctHay2019Cat,PctCrop2019Cat,PctWdWet2019Cat,PctHbWet2019Cat,PctOw2019Ws,PctIce2019Ws,PctUrbOp2019Ws,PctUrbLo2019Ws,PctUrbMd2019Ws,PctUrbHi2019Ws,PctBl2019Ws,PctDecid2019Ws,PctConif2019Ws,PctMxFst2019Ws,PctShrb2019Ws,PctGrs2019Ws,PctHay2019Ws,PctCrop2019Ws,PctWdWet2019Ws,PctHbWet2019Ws,PctOw2019CatRp100,PctIce2019CatRp100,PctUrbOp2019CatRp100,PctUrbLo2019CatRp100,PctUrbMd2019CatRp100,PctUrbHi2019CatRp100,PctBl2019CatRp100,PctDecid2019CatRp100,PctConif2019CatRp100,PctMxFst2019CatRp100,PctShrb2019CatRp100,PctGrs2019CatRp100,PctHay2019CatRp100,PctCrop2019CatRp100,PctWdWet2019CatRp100,PctHbWet2019CatRp100,PctOw2019WsRp100,PctIce2019WsRp100,PctUrbOp2019WsRp100,PctUrbLo2019WsRp100,PctUrbMd2019WsRp100,PctUrbHi2019WsRp100,PctBl2019WsRp100,PctDecid2019WsRp100,PctConif2019WsRp100,PctMxFst2019WsRp100,PctShrb2019WsRp100,PctGrs2019WsRp100,PctHay2019WsRp100,PctCrop2019WsRp100,PctWdWet2019WsRp100,PctHbWet2019WsRp100,PctNonAgIntrodManagVegCat,PctNonAgIntrodManagVegWs,PctNonAgIntrodManagVegCatRp100,PctNonAgIntrodManagVegWsRp100,NsurpCat,NsurpWs,NANICat,NANIWs,Pestic97Cat,Pestic97Ws,Precip_Minus_EVTCat,Precip_Minus_EVTWs,Precip08Cat,Precip08Ws,Precip09Cat,Precip09Ws,PrecipCat,TmaxCat,TmeanCat,TminCat,PrecipWs,TmaxWs,TmeanWs,TminWs,MAST_2008,MAST_2009,MAST_2013,MAST_2014,MSST_2008,MSST_2009,MSST_2013,MSST_2014,MWST_2008,MWST_2009,MWST_2013,MWST_2014,RdDensCat,RdDensWs,RdDensCatRp100,RdDensWsRp100,RdCrsCat,RdCrsSlpWtdCat,RdCrsWs,RdCrsSlpWtdWs,RockNCat,RockNWs,RunoffCat,RunoffWs,SepticCat,SepticWs,ClayCat,ClayWs,SandCat,SandWs,WtDepCat,WtDepWs,OmCat,OmWs,PermCat,PermWs,RckDepCat,RckDepWs,HUDen2010Cat,HUDen2010Ws,PopDen2010Cat,PopDen2010Ws,HUDen2010CatRp100,HUDen2010WsRp100,PopDen2010CatRp100,PopDen2010WsRp100,WetIndexCat,WetIndexWs,WWTPMajorDensCat,WWTPMajorDensWs,WWTPMinorDensCat,WWTPMinorDensWs,WWTPAllDensCat,WWTPAllDensWs
